Torque Input
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
-10	
0	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
11.3793	
0	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
-11.3793	
0	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
12.7586	
0	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
-12.7586	
0	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
14.1379	
0	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
-14.1379	
0	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
15.5172	
0	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
-15.5172	
0	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
16.8966	
0	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
-16.8966	
